Season,Garden,Variety,Clump,Ear,Condition,Rows,Ear weight,Cob weight,Kernel weight
2013,PLC,Hopi Blue,21,1,Partial,10,14.4,6.7,7.7
2013,PLC,Hopi Blue,21,2,Immature,NA,4.4,4.4,0
2013,PLC,Hopi Blue,21,3,Immature,NA,3.4,3.4,0
2013,PLC,Hopi Blue,21,4,Immature,NA,0.3,0.3,0
2013,PLC,Hopi Blue,23,1,Sparse,8,7.9,7.3,0.6000000000000005
2013,PLC,Hopi Blue,23,2,Immature,NA,1.4,1.4,0
2013,PLC,Hopi Blue,23,3,Immature,NA,0.4,0.4,0
2013,PLC,Hopi Blue,25,1,Partial,8,8.8,3.8,5.000000000000001
2013,PLC,Hopi Blue,25,2,Sparse,10,6.5,4.1,2.4000000000000004
2013,PLC,Hopi Blue,25,3,Sparse,10,2.7,2,0.7000000000000002
2013,PLC,Hopi Blue,25,4,Partial,8,4.2,2.3,1.9000000000000004
2013,PLC,Hopi Blue,25,5,Sparse,10,5.7,4.1,1.6000000000000003
2013,PLC,Hopi Blue,25,6,Sparse,NA,1.4,1.1,0.2999999999999998
2013,PLC,Hopi Blue,25,7,Immature,NA,0.2,0.2,0
2013,PLC,Hopi Blue,26,1,Sparse,8,5.7,4.5,1.2000000000000002
2013,PLC,Hopi Blue,26,2,Immature,NA,1.8,1.8,0
2013,PLC,Hopi Blue,26,3,Immature,NA,1.1,1.1,0
2013,PLC,Hopi Blue,26,4,Immature,NA,0.5,0.5,0
2013,PLC,Hopi Blue,26,5,Immature,NA,0.2,0.2,0
2013,PLC,Hopi Blue,26,6,Immature,NA,0.1,0.1,0
2013,PLC,Hopi Blue,28,1,Partial,12,10.9,6.9,4
2013,PLC,Hopi Blue,28,2,Sparse,8,5.4,3.5,1.9000000000000004
2013,PLC,Hopi Blue,28,3,Immature,NA,2.3,2.3,0
2013,PLC,Hopi Blue,28,4,Immature,NA,1.5,1.5,0
2013,PLC,Hopi Blue,29,1,Immature,NA,0.7,0.7,0
2013,PLC,Hopi Blue,29,2,Immature,NA,0.9,0.9,0
2013,PLC,Hopi Blue,31,1,Partial,10,8.5,4.9,3.5999999999999996
2013,PLC,Hopi Blue,31,2,Sparse,8,5,4,1
2013,PLC,Hopi Blue,31,3,Sparse,12,7,4.6,2.4000000000000004
2013,PLC,Hopi Blue,31,4,Sparse,10,4.4,3.5,0.9000000000000004
2013,PLC,Hopi Blue,31,5,Immature,NA,2.5,2.5,0
2013,PLC,Hopi Blue,31,6,Immature,NA,1.6,1.6,0
2013,PLC,Hopi Blue,31,7,Immature,NA,0.4,0.4,0
2013,PLC,Hopi Blue,31,8,Immature,NA,0.2,0.2,0
2013,PLC,Hopi Blue,32,1,Full,8,11.2,7.1,4.1
2013,PLC,Hopi Blue,32,2,Immature,NA,1.8,1.8,0
2013,PLC,Hopi Blue,32,3,Sparse,8,2.9,2.3,0.6000000000000001
2013,PLC,Hopi Blue,32,4,Immature,NA,1.7,1.7,0
2013,PLC,Hopi Blue,32,5,Immature,NA,0.9,0.9,0
2013,PLC,Hopi Blue,32,6,Immature,NA,0.1,0.1,0
2013,PLC,Hopi Blue,32,7,Immature,NA,0.1,0.1,0
2013,PLC,Hopi Blue,33,1,Full,12,19.7,15.6,4.1
2013,PLC,Hopi Blue,33,2,Partial,8,2.5,0.5,2
2013,PLC,Hopi Blue,33,3,Partial,8,2,1.8,0.19999999999999996
2013,PLC,Hopi Blue,33,4,Sparse,8,1.5,1.4,0.10000000000000007
2013,POG,Hopi White,3,1,Partial,10,11.5,8.9,2.5999999999999996
2013,POG,Hopi White,3,2,Full,8,5.5,2.2,3.3
2013,POG,Hopi White,3,3,Sparse,NA,6.6,5.9,0.6999999999999993
2013,POG,Hopi White,3,4,Sparse,12,7.7,7.2,0.5
2013,POG,Hopi White,3,5,Sparse,NA,2.5,2.4,0.10000000000000007
2013,POG,Hopi White,3,6,Immature,NA,0.8,0.8,0
2013,POG,Hopi White,3,7,Immature,NA,0.3,0.3,0
2013,POG,Hopi White,4,1,Immature,NA,2.4,2.4,0
2013,POG,Hopi White,4,2,Immature,NA,1.4,1.4,0
2013,POG,Hopi White,4,3,Immature,NA,0.3,0.3,0
2013,POG,Hopi White,4,4,Immature,NA,0.2,0.2,0
2013,POG,Hopi White,5,1,Immature,NA,4.5,4.5,0
2013,POG,Hopi White,5,2,Immature,NA,2.3,2.3,0
2013,POG,Hopi White,5,3,Immature,NA,2.7,2.7,0
2013,POG,Hopi White,5,4,Immature,NA,0.1,0.1,0
2013,POG,Hopi White,6,1,Partial,10,9,6.4,2.5999999999999996
2013,POG,Hopi White,6,2,Sparse,10,5.5,5,0.5
